"Cohort","Species","Row_Label","Medication","Present"
"Japanese-4D","Streptococcus_vestibularis","Japanese-4D | Streptococcus_vestibularis","Esomeprazole",1
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Lansoprazole",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Metformin",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Clopidogrel",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Omeprazole",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Atorvastatin",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Irbesartan",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Rosuvastatin",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Furosemide",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Apixaban",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Prasugrel",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Amlodipine",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Bisoprolol",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Metoprolol",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Vildagliptin",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Allopurinol",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Dapagliflozin",1
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Diltiazem",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Gliclazide",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Liraglutide",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Pravastatin",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Torasemide",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Amiodarone",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Aspirin",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Carvedilol",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Enalapril",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Fluvastatin",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Indapamide",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Rivaroxaban",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Sitagliptin",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Esomeprazole",1
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Olmesartan",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Rabeprazole",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Lansoprazole",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Metformin",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Clopidogrel",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Omeprazole",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Atorvastatin",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Irbesartan",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Rosuvastatin",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Furosemide",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Apixaban",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Prasugrel",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Amlodipine",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Bisoprolol",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Metoprolol",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Vildagliptin",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Allopurinol",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Dapagliflozin",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Diltiazem",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Gliclazide",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Liraglutide",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Pravastatin",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Torasemide",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Amiodarone",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Aspirin",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Carvedilol",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Enalapril",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Fluvastatin",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Indapamide",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Rivaroxaban",0
"MetaCardis","Streptococcus_pasteurianus","MetaCardis | Streptococcus_pasteurianus","Sitagliptin",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Esomeprazole",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Olmesartan",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Rabeprazole",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Lansoprazole",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Metformin",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Clopidogrel",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Omeprazole",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Atorvastatin",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Irbesartan",1
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Rosuvastatin",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Furosemide",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Apixaban",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Prasugrel",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Amlodipine",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Bisoprolol",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Metoprolol",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Vildagliptin",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Allopurinol",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Dapagliflozin",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Diltiazem",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Gliclazide",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Liraglutide",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Pravastatin",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Torasemide",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Amiodarone",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Aspirin",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Carvedilol",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Enalapril",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Fluvastatin",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Indapamide",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Rivaroxaban",0
"MetaCardis","Streptococcus_salivarius_CAG_79","MetaCardis | Streptococcus_salivarius_CAG_79","Sitagliptin",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Esomeprazole",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Olmesartan",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Rabeprazole",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Lansoprazole",1
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Metformin",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Clopidogrel",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Omeprazole",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Atorvastatin",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Irbesartan",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Rosuvastatin",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Furosemide",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Apixaban",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Prasugrel",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Amlodipine",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Bisoprolol",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Metoprolol",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Vildagliptin",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Allopurinol",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Dapagliflozin",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Diltiazem",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Gliclazide",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Liraglutide",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Pravastatin",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Torasemide",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Amiodarone",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Aspirin",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Carvedilol",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Enalapril",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Fluvastatin",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Indapamide",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Rivaroxaban",0
"MetaCardis","Streptococcus_sp_NLAE_zl_C503","MetaCardis | Streptococcus_sp_NLAE_zl_C503","Sitagliptin",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Esomeprazole",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Olmesartan",1
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Rabeprazole",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Lansoprazole",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Metformin",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Clopidogrel",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Omeprazole",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Atorvastatin",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Irbesartan",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Rosuvastatin",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Furosemide",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Apixaban",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Prasugrel",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Amlodipine",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Bisoprolol",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Metoprolol",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Vildagliptin",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Allopurinol",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Dapagliflozin",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Diltiazem",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Gliclazide",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Liraglutide",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Pravastatin",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Torasemide",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Amiodarone",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Aspirin",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Carvedilol",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Enalapril",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Fluvastatin",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Indapamide",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Rivaroxaban",0
"MetaCardis","Streptococcus_thermophilus","MetaCardis | Streptococcus_thermophilus","Sitagliptin",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Esomeprazole",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Olmesartan",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Rabeprazole",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Lansoprazole",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Metformin",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Clopidogrel",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Omeprazole",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Atorvastatin",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Irbesartan",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Rosuvastatin",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Furosemide",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Apixaban",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Prasugrel",1
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Amlodipine",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Bisoprolol",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Metoprolol",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Vildagliptin",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Allopurinol",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Dapagliflozin",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Diltiazem",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Gliclazide",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Liraglutide",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Pravastatin",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Torasemide",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Amiodarone",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Aspirin",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Carvedilol",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Enalapril",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Fluvastatin",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Indapamide",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Rivaroxaban",0
"MetaCardis","Veillonella_rodentium","MetaCardis | Veillonella_rodentium","Sitagliptin",0
